report_id,company_name,isin,reported_at,pdf_path,pages_path,blocks_path,year_month,DATE,SYMBOL,COMPANY_NAME,TICKER,SECTOR,MOMENTUM,VALUE,SIZE,BETA,SEDOL,ISIN,RETURNS,report_type
f_j7HXNOvr,ALTRIA GROUP INC,US02209S1033,2023-02-27,data/reports/ALTRIA_GROUP_INC/f_j7HXNOvr_file.pdf,data/reports/ALTRIA_GROUP_INC/f_j7HXNOvr_pages.txt,data/reports/ALTRIA_GROUP_INC/f_j7HXNOvr_blocks.txt,2023-02,2023-02-28,02209S10,"Altria Group, Inc.",MO,Consumer Staples,-6.87308,0.339,11.3314960875482,0.666424,2692632,US02209S1033,0.0308615,Annual
f_kIQzURCk,PARKER-HANNIFIN CORP,US7010941042,2023-08-24,data/reports/PARKER-HANNIFIN_CORP/f_kIQzURCk_file.pdf,data/reports/PARKER-HANNIFIN_CORP/f_kIQzURCk_pages.txt,data/reports/PARKER-HANNIFIN_CORP/f_kIQzURCk_blocks.txt,2023-08,2023-08-31,70109410,Parker-Hannifin Corporation,PH,Industrials,56.6982,-0.143,10.8928599598804,1.34365,2671501,US7010941042,0.0205366999999999,Annual
f_slUqmYon,ALTRIA GROUP INC,US02209S1033,2023-10-26,data/reports/ALTRIA_GROUP_INC/f_slUqmYon_file.pdf,data/reports/ALTRIA_GROUP_INC/f_slUqmYon_pages.txt,data/reports/ALTRIA_GROUP_INC/f_slUqmYon_blocks.txt,2023-10,2023-10-31,02209S10,"Altria Group, Inc.",MO,Consumer Staples,-1.06288,0.772,11.1730799078276,0.587549,2692632,US02209S1033,-0.0447087,Quarterly
f_0OkSKL588eKcqwEs4YinDO,SOUTHERN CO,US8425871071,2024-10-31,data/reports/SOUTHERN_CO/f_0OkSKL588eKcqwEs4YinDO_file.pdf,data/reports/SOUTHERN_CO/f_0OkSKL588eKcqwEs4YinDO_pages.txt,data/reports/SOUTHERN_CO/f_0OkSKL588eKcqwEs4YinDO_blocks.txt,2024-10,2024-10-31,84258710,Southern Company,SO,Utilities,39.1474,0.398,11.4918073412264,0.108767,2829601,US8425871071,0.00942552,Quarterly
f_0buKFQmLdJWvbmQFmZ3t9e,SOUTHERN CO,US8425871071,2024-08-01,data/reports/SOUTHERN_CO/f_0buKFQmLdJWvbmQFmZ3t9e_file.pdf,data/reports/SOUTHERN_CO/f_0buKFQmLdJWvbmQFmZ3t9e_pages.txt,data/reports/SOUTHERN_CO/f_0buKFQmLdJWvbmQFmZ3t9e_blocks.txt,2024-08,2024-08-30,84258710,Southern Company,SO,Utilities,25.1438,0.432,11.4501320722465,0.455275,2829601,US8425871071,0.0430501,Quarterly
f_2GnDHyO2,PROCTER & GAMBLE CO,US7427181091,2023-01-19,data/reports/PROCTER_&_GAMBLE_CO/f_2GnDHyO2_file.pdf,data/reports/PROCTER_&_GAMBLE_CO/f_2GnDHyO2_pages.txt,data/reports/PROCTER_&_GAMBLE_CO/f_2GnDHyO2_blocks.txt,2023-01,2023-01-31,74271810,Procter & Gamble Company,PG,Consumer Staples,-3.70626,-0.533,12.7148849094664,0.193538,2704407,US7427181091,-0.0545457,Quarterly
f_3iuqDZKqGYURpXLsXqvDMN,PROCTER & GAMBLE CO,US7427181091,2024-04-19,data/reports/PROCTER_&_GAMBLE_CO/f_3iuqDZKqGYURpXLsXqvDMN_file.pdf,data/reports/PROCTER_&_GAMBLE_CO/f_3iuqDZKqGYURpXLsXqvDMN_pages.txt,data/reports/PROCTER_&_GAMBLE_CO/f_3iuqDZKqGYURpXLsXqvDMN_blocks.txt,2024-04,2024-04-30,74271810,Procter & Gamble Company,PG,Consumer Staples,5.73157,-0.348,12.8519695943135,0.381985,2704407,US7427181091,0.0122916,Quarterly
f_5eLjpgMeenphnRvkgSRzpH,SOUTHERN CO,US8425871071,2024-02-15,data/reports/SOUTHERN_CO/f_5eLjpgMeenphnRvkgSRzpH_file.pdf,data/reports/SOUTHERN_CO/f_5eLjpgMeenphnRvkgSRzpH_pages.txt,data/reports/SOUTHERN_CO/f_5eLjpgMeenphnRvkgSRzpH_blocks.txt,2024-02,2024-02-29,84258710,Southern Company,SO,Utilities,13.0342,0.72,11.196716593301,0.649829,2829601,US8425871071,-0.0224667,Annual
f_65Kq3hHymvDexMwzXbaptI,WEYERHAEUSER CO,US9621661043,2024-04-26,data/reports/WEYERHAEUSER_CO/f_65Kq3hHymvDexMwzXbaptI_file.pdf,data/reports/WEYERHAEUSER_CO/f_65Kq3hHymvDexMwzXbaptI_pages.txt,data/reports/WEYERHAEUSER_CO/f_65Kq3hHymvDexMwzXbaptI_blocks.txt,2024-04,2024-04-30,96216610,Weyerhaeuser Company,WY,Real Estate,23.5243,0.382,10.0314739642869,1.91265,2958936,US9621661043,-0.159844,Quarterly
f_7Gp4aKquUJkmN9wEvCwsgV,WEYERHAEUSER CO,US9621661043,2024-10-25,data/reports/WEYERHAEUSER_CO/f_7Gp4aKquUJkmN9wEvCwsgV_file.pdf,data/reports/WEYERHAEUSER_CO/f_7Gp4aKquUJkmN9wEvCwsgV_pages.txt,data/reports/WEYERHAEUSER_CO/f_7Gp4aKquUJkmN9wEvCwsgV_blocks.txt,2024-10,2024-10-31,96216610,Weyerhaeuser Company,WY,Real Estate,21.5173,0.336,10.0452986806913,1.77871,2958936,US9621661043,-0.0797401,Quarterly
f_E3TzpEGc,PROCTER & GAMBLE CO,US7427181091,2023-04-21,data/reports/PROCTER_&_GAMBLE_CO/f_E3TzpEGc_file.pdf,data/reports/PROCTER_&_GAMBLE_CO/f_E3TzpEGc_pages.txt,data/reports/PROCTER_&_GAMBLE_CO/f_E3TzpEGc_blocks.txt,2023-04,2023-04-28,74271810,Procter & Gamble Company,PG,Consumer Staples,-8.62222,-0.49,12.8179961577493,0.294219,2704407,US7427181091,0.0582768,Quarterly
f_Tb04W5iD,WEYERHAEUSER CO,US9621661043,2023-10-27,data/reports/WEYERHAEUSER_CO/f_Tb04W5iD_file.pdf,data/reports/WEYERHAEUSER_CO/f_Tb04W5iD_pages.txt,data/reports/WEYERHAEUSER_CO/f_Tb04W5iD_blocks.txt,2023-10,2023-10-31,96216610,Weyerhaeuser Company,WY,Real Estate,4.32588,0.409,9.94470278127749,1.43557,2958936,US9621661043,-0.0642531,Quarterly
f_WAvC7pGf,WEYERHAEUSER CO,US9621661043,2023-04-28,data/reports/WEYERHAEUSER_CO/f_WAvC7pGf_file.pdf,data/reports/WEYERHAEUSER_CO/f_WAvC7pGf_pages.txt,data/reports/WEYERHAEUSER_CO/f_WAvC7pGf_blocks.txt,2023-04,2023-04-28,96216610,Weyerhaeuser Company,WY,Real Estate,-28.7933,0.606,9.97690888434866,0.97932,2958936,US9621661043,-0.00730169,Quarterly
f_aNAWu4juQhW3fYJlTlAD2q,WEYERHAEUSER CO,US9621661043,2024-07-26,data/reports/WEYERHAEUSER_CO/f_aNAWu4juQhW3fYJlTlAD2q_file.pdf,data/reports/WEYERHAEUSER_CO/f_aNAWu4juQhW3fYJlTlAD2q_pages.txt,data/reports/WEYERHAEUSER_CO/f_aNAWu4juQhW3fYJlTlAD2q_blocks.txt,2024-07,2024-07-31,96216610,Weyerhaeuser Company,WY,Real Estate,-14.2419,0.323,10.0475673181167,1.48001,2958936,US9621661043,0.118704,Quarterly
f_bPndpEFtFgONzgTC2T3NJd,SOUTHERN CO,US8425871071,2024-05-02,data/reports/SOUTHERN_CO/f_bPndpEFtFgONzgTC2T3NJd_file.pdf,data/reports/SOUTHERN_CO/f_bPndpEFtFgONzgTC2T3NJd_pages.txt,data/reports/SOUTHERN_CO/f_bPndpEFtFgONzgTC2T3NJd_blocks.txt,2024-05,2024-05-31,84258710,Southern Company,SO,Utilities,8.66455,0.456,11.3548052656333,0.490053,2829601,US8425871071,0.10021,Quarterly
f_bYVQq2oCLhXC7kPYRNTTij,PROCTER & GAMBLE CO,US7427181091,2024-01-23,data/reports/PROCTER_&_GAMBLE_CO/f_bYVQq2oCLhXC7kPYRNTTij_file.pdf,data/reports/PROCTER_&_GAMBLE_CO/f_bYVQq2oCLhXC7kPYRNTTij_pages.txt,data/reports/PROCTER_&_GAMBLE_CO/f_bYVQq2oCLhXC7kPYRNTTij_blocks.txt,2024-01,2024-01-31,74271810,Procter & Gamble Company,PG,Consumer Staples,4.87188,-0.362,12.8228173108703,0.409115,2704407,US7427181091,0.0791446,Quarterly
f_czEfsTasrmBofldvp2a9wW,PROCTER & GAMBLE CO,US7427181091,2024-10-18,data/reports/PROCTER_&_GAMBLE_CO/f_czEfsTasrmBofldvp2a9wW_file.pdf,data/reports/PROCTER_&_GAMBLE_CO/f_czEfsTasrmBofldvp2a9wW_pages.txt,data/reports/PROCTER_&_GAMBLE_CO/f_czEfsTasrmBofldvp2a9wW_blocks.txt,2024-10,2024-10-31,74271810,Procter & Gamble Company,PG,Consumer Staples,17.6207,-0.261,12.8772649353093,-0.00372639,2704407,US7427181091,-0.0407007,Quarterly
f_dYJHdkymL8wVSNkynskUue,WEYERHAEUSER CO,US9621661043,2024-02-16,data/reports/WEYERHAEUSER_CO/f_dYJHdkymL8wVSNkynskUue_file.pdf,data/reports/WEYERHAEUSER_CO/f_dYJHdkymL8wVSNkynskUue_pages.txt,data/reports/WEYERHAEUSER_CO/f_dYJHdkymL8wVSNkynskUue_blocks.txt,2024-02,2024-02-29,96216610,Weyerhaeuser Company,WY,Real Estate,8.18689,0.245,10.1254905882032,1.64536,2958936,US9621661043,0.0535252,Annual
f_e3ufo3qhnb5wcFVYzMGQki,PROCTER & GAMBLE CO,US7427181091,2024-08-05,data/reports/PROCTER_&_GAMBLE_CO/f_e3ufo3qhnb5wcFVYzMGQki_file.pdf,data/reports/PROCTER_&_GAMBLE_CO/f_e3ufo3qhnb5wcFVYzMGQki_pages.txt,data/reports/PROCTER_&_GAMBLE_CO/f_e3ufo3qhnb5wcFVYzMGQki_blocks.txt,2024-08,2024-08-30,74271810,Procter & Gamble Company,PG,Consumer Staples,7.63106,-0.339,12.8980211284111,0.199931,2704407,US7427181091,0.0670564,Annual
f_hMpejqlQ,WEYERHAEUSER CO,US9621661043,2023-07-28,data/reports/WEYERHAEUSER_CO/f_hMpejqlQ_file.pdf,data/reports/WEYERHAEUSER_CO/f_hMpejqlQ_pages.txt,data/reports/WEYERHAEUSER_CO/f_hMpejqlQ_blocks.txt,2023-07,2023-07-31,96216610,Weyerhaeuser Company,WY,Real Estate,-2.94755,0.455,10.1127920106053,1.42192,2958936,US9621661043,0.0164131,Quarterly
f_lXxFRsob,PROCTER & GAMBLE CO,US7427181091,2023-08-04,data/reports/PROCTER_&_GAMBLE_CO/f_lXxFRsob_file.pdf,data/reports/PROCTER_&_GAMBLE_CO/f_lXxFRsob_pages.txt,data/reports/PROCTER_&_GAMBLE_CO/f_lXxFRsob_blocks.txt,2023-08,2023-08-31,74271810,Procter & Gamble Company,PG,Consumer Staples,16.2952,-0.42,12.8023121095091,0.715685,2704407,US7427181091,-0.01254,Annual
f_zaQtKww0,WEYERHAEUSER CO,US9621661043,2023-02-17,data/reports/WEYERHAEUSER_CO/f_zaQtKww0_file.pdf,data/reports/WEYERHAEUSER_CO/f_zaQtKww0_pages.txt,data/reports/WEYERHAEUSER_CO/f_zaQtKww0_blocks.txt,2023-02,2023-02-28,96216610,Weyerhaeuser Company,WY,Real Estate,-9.94001,0.606,10.0270105962436,0.977038,2958936,US9621661043,-0.0674338,Annual
f_0JFGmWwOHnjbzJPlCJpnxQ,ABBOTT LABORATORIES,US0028241000,2024-05-02,data/reports/ABBOTT_LABORATORIES/f_0JFGmWwOHnjbzJPlCJpnxQ_file.pdf,data/reports/ABBOTT_LABORATORIES/f_0JFGmWwOHnjbzJPlCJpnxQ_pages.txt,data/reports/ABBOTT_LABORATORIES/f_0JFGmWwOHnjbzJPlCJpnxQ_blocks.txt,2024-05,2024-05-31,00282410,Abbott Laboratories,ABT,Health Care,6.01461,-0.091,12.0838504223991,1.14955,2002305,US0028241000,-0.0356705,Quarterly
f_0UTxlYTQ,ABBOTT LABORATORIES,US0028241000,2023-05-04,data/reports/ABBOTT_LABORATORIES/f_0UTxlYTQ_file.pdf,data/reports/ABBOTT_LABORATORIES/f_0UTxlYTQ_pages.txt,data/reports/ABBOTT_LABORATORIES/f_0UTxlYTQ_blocks.txt,2023-05,2023-05-31,00282410,Abbott Laboratories,ABT,Health Care,-4.19561,-0.241,12.0831605261993,0.546936,2002305,US0028241000,-0.0766724,Quarterly
f_0r6Spq7oUdDAY8h6pNd82k,AES CORP,US00130H1059,2024-08-01,data/reports/AES_CORP/f_0r6Spq7oUdDAY8h6pNd82k_file.pdf,data/reports/AES_CORP/f_0r6Spq7oUdDAY8h6pNd82k_pages.txt,data/reports/AES_CORP/f_0r6Spq7oUdDAY8h6pNd82k_blocks.txt,2024-08,2024-08-30,00130H10,AES Corporation,AES,Utilities,-0.649267,0.91,9.41495767636749,1.70416,2002479,US00130H1059,-0.0278254,Quarterly
f_3IFYlAkKJyLrN5ie4EHgwh,ABBOTT LABORATORIES,US0028241000,2024-02-16,data/reports/ABBOTT_LABORATORIES/f_3IFYlAkKJyLrN5ie4EHgwh_file.pdf,data/reports/ABBOTT_LABORATORIES/f_3IFYlAkKJyLrN5ie4EHgwh_pages.txt,data/reports/ABBOTT_LABORATORIES/f_3IFYlAkKJyLrN5ie4EHgwh_blocks.txt,2024-02,2024-02-29,00282410,Abbott Laboratories,ABT,Health Care,13.7968,-0.297,12.2467772043443,1.34183,2002305,US0028241000,0.0485196,Annual
f_3QPUTgCu,ABERCROMBIE & FITCH CO,US0028962076,2023-06-06,data/reports/ABERCROMBIE_&_FITCH_CO/f_3QPUTgCu_file.pdf,data/reports/ABERCROMBIE_&_FITCH_CO/f_3QPUTgCu_pages.txt,data/reports/ABERCROMBIE_&_FITCH_CO/f_3QPUTgCu_blocks.txt,2023-06,2023-06-30,00289620,Abercrombie & Fitch Co. Class A,ANF,Consumer Discretionary,85.5792,0.256,7.5469527685196,1.51282,2004185,US0028962076,0.214309,Quarterly
f_3UcWcgnDz3SRMAFFYqWxjB,AES CORP,US00130H1059,2024-02-26,data/reports/AES_CORP/f_3UcWcgnDz3SRMAFFYqWxjB_file.pdf,data/reports/AES_CORP/f_3UcWcgnDz3SRMAFFYqWxjB_pages.txt,data/reports/AES_CORP/f_3UcWcgnDz3SRMAFFYqWxjB_blocks.txt,2024-02,2024-02-29,00130H10,AES Corporation,AES,Utilities,-28.161,0.476,9.27771143200193,1.97518,2002479,US00130H1059,-0.088729,Annual
f_58FM8OSIkvYoPsADyjyTRO,ABBOTT LABORATORIES,US0028241000,2024-07-31,data/reports/ABBOTT_LABORATORIES/f_58FM8OSIkvYoPsADyjyTRO_file.pdf,data/reports/ABBOTT_LABORATORIES/f_58FM8OSIkvYoPsADyjyTRO_pages.txt,data/reports/ABBOTT_LABORATORIES/f_58FM8OSIkvYoPsADyjyTRO_blocks.txt,2024-07,2024-07-31,00282410,Abbott Laboratories,ABT,Health Care,-5.20679,-0.074,12.1185845110689,1.05021,2002305,US0028241000,0.0249823,Quarterly
f_5OBOii0M,AES CORP,US00130H1059,2023-05-04,data/reports/AES_CORP/f_5OBOii0M_file.pdf,data/reports/AES_CORP/f_5OBOii0M_pages.txt,data/reports/AES_CORP/f_5OBOii0M_blocks.txt,2023-05,2023-05-31,00130H10,AES Corporation,AES,Utilities,10.1922,-0.395,9.49700543063373,0.714714,2002479,US00130H1059,-0.16568,Quarterly
f_7A4faOOsa96eFjmCeXA3Mp,ABBOTT LABORATORIES,US0028241000,2024-10-31,data/reports/ABBOTT_LABORATORIES/f_7A4faOOsa96eFjmCeXA3Mp_file.pdf,data/reports/ABBOTT_LABORATORIES/f_7A4faOOsa96eFjmCeXA3Mp_pages.txt,data/reports/ABBOTT_LABORATORIES/f_7A4faOOsa96eFjmCeXA3Mp_blocks.txt,2024-10,2024-10-31,00282410,Abbott Laboratories,ABT,Health Care,22.4273,-0.112,12.1985866571538,0.914929,2002305,US0028241000,-0.000900865,Quarterly
f_Aa1vUFfy,AES CORP,US00130H1059,2023-03-01,data/reports/AES_CORP/f_Aa1vUFfy_file.pdf,data/reports/AES_CORP/f_Aa1vUFfy_pages.txt,data/reports/AES_CORP/f_Aa1vUFfy_blocks.txt,2023-03,2023-03-31,00130H10,AES Corporation,AES,Utilities,-1.4929,-0.569,9.66549661616263,1.09554,2002479,US00130H1059,-0.0243111999999999,Annual
f_KHqmaOPT,ABERCROMBIE & FITCH CO,US0028962076,2023-12-04,data/reports/ABERCROMBIE_&_FITCH_CO/f_KHqmaOPT_file.pdf,data/reports/ABERCROMBIE_&_FITCH_CO/f_KHqmaOPT_pages.txt,data/reports/ABERCROMBIE_&_FITCH_CO/f_KHqmaOPT_blocks.txt,2023-12,2023-12-29,00289620,Abercrombie & Fitch Co. Class A,ANF,Consumer Discretionary,232.736,-0.073,8.42002151952414,1.17055,2004185,US0028962076,0.162472,Quarterly
f_apYvTGaUfhQ9xaCoDkMgwU,AES CORP,US00130H1059,2024-10-31,data/reports/AES_CORP/f_apYvTGaUfhQ9xaCoDkMgwU_file.pdf,data/reports/AES_CORP/f_apYvTGaUfhQ9xaCoDkMgwU_pages.txt,data/reports/AES_CORP/f_apYvTGaUfhQ9xaCoDkMgwU_blocks.txt,2024-10,2024-10-31,00130H10,AES Corporation,AES,Utilities,38.6568,1.089,9.36521056668786,1.48443,2002479,US00130H1059,-0.177966,Quarterly
f_gEnPjuG2eZOnuRsVwqS8Zq,AES CORP,US00130H1059,2024-05-02,data/reports/AES_CORP/f_gEnPjuG2eZOnuRsVwqS8Zq_file.pdf,data/reports/AES_CORP/f_gEnPjuG2eZOnuRsVwqS8Zq_pages.txt,data/reports/AES_CORP/f_gEnPjuG2eZOnuRsVwqS8Zq_blocks.txt,2024-05,2024-05-31,00130H10,AES Corporation,AES,Utilities,-5.75322,0.239,9.64673633563511,1.94214,2002479,US00130H1059,0.206145,Quarterly
f_ioDdiVH2,AES CORP,US00130H1059,2023-11-02,data/reports/AES_CORP/f_ioDdiVH2_file.pdf,data/reports/AES_CORP/f_ioDdiVH2_pages.txt,data/reports/AES_CORP/f_ioDdiVH2_blocks.txt,2023-11,2023-11-30,00130H10,AES Corporation,AES,Utilities,-47.2264,-0.08,9.35279542024086,1.46697,2002479,US00130H1059,0.155033,Quarterly
f_opd4CWf3,ABBOTT LABORATORIES,US0028241000,2023-11-01,data/reports/ABBOTT_LABORATORIES/f_opd4CWf3_file.pdf,data/reports/ABBOTT_LABORATORIES/f_opd4CWf3_pages.txt,data/reports/ABBOTT_LABORATORIES/f_opd4CWf3_blocks.txt,2023-11,2023-11-30,00282410,Abbott Laboratories,ABT,Health Care,-11.8204,-0.228,12.1001994131886,0.958252,2002305,US0028241000,0.103014,Quarterly
f_rAhyIbTP,ABBOTT LABORATORIES,US0028241000,2023-02-17,data/reports/ABBOTT_LABORATORIES/f_rAhyIbTP_file.pdf,data/reports/ABBOTT_LABORATORIES/f_rAhyIbTP_pages.txt,data/reports/ABBOTT_LABORATORIES/f_rAhyIbTP_blocks.txt,2023-02,2023-02-28,00282410,Abbott Laboratories,ABT,Health Care,-7.23601,-0.294,12.0633269047499,0.494585,2002305,US0028241000,-0.0798734,Annual
f_rD8L4Tyj,ABERCROMBIE & FITCH CO,US0028962076,2023-09-01,data/reports/ABERCROMBIE_&_FITCH_CO/f_rD8L4Tyj_file.pdf,data/reports/ABERCROMBIE_&_FITCH_CO/f_rD8L4Tyj_pages.txt,data/reports/ABERCROMBIE_&_FITCH_CO/f_rD8L4Tyj_blocks.txt,2023-09,2023-09-29,00289620,Abercrombie & Fitch Co. Class A,ANF,Consumer Discretionary,232.599,0.112,7.94538318062001,0.935833,2004185,US0028962076,0.0487441999999999,Quarterly
f_uqyFdgVP,ABBOTT LABORATORIES,US0028241000,2023-08-03,data/reports/ABBOTT_LABORATORIES/f_uqyFdgVP_file.pdf,data/reports/ABBOTT_LABORATORIES/f_uqyFdgVP_pages.txt,data/reports/ABBOTT_LABORATORIES/f_uqyFdgVP_blocks.txt,2023-08,2023-08-31,00282410,Abbott Laboratories,ABT,Health Care,10.5118,-0.224,12.1072945211003,0.709469,2002305,US0028241000,-0.0757207999999999,Quarterly
f_xQH93a0P,AES CORP,US00130H1059,2023-08-03,data/reports/AES_CORP/f_xQH93a0P_file.pdf,data/reports/AES_CORP/f_xQH93a0P_pages.txt,data/reports/AES_CORP/f_xQH93a0P_blocks.txt,2023-08,2023-08-31,00130H10,AES Corporation,AES,Utilities,-12.7114,-0.172,9.40924381526161,0.911702,2002479,US00130H1059,-0.171059,Quarterly
f_3fvCJyvA,AFFILIATED MANAGERS GROUP INC,US0082521081,2023-11-06,data/reports/AFFILIATED_MANAGERS_GROUP_INC/f_3fvCJyvA_file.pdf,data/reports/AFFILIATED_MANAGERS_GROUP_INC/f_3fvCJyvA_pages.txt,data/reports/AFFILIATED_MANAGERS_GROUP_INC/f_3fvCJyvA_blocks.txt,2023-11,2023-11-30,00825210,"Affiliated Managers Group, Inc.",AMG,Financials,-23.3606,3.211,8.41571617823874,1.28243,2127899,US0082521081,0.104269,Quarterly
f_4rkkWAXSpYBZx4gvwPveQq,ADVANCED MICRO DEVICES INC,US0079031078,2024-10-30,data/reports/ADVANCED_MICRO_DEVICES_INC/f_4rkkWAXSpYBZx4gvwPveQq_file.pdf,data/reports/ADVANCED_MICRO_DEVICES_INC/f_4rkkWAXSpYBZx4gvwPveQq_pages.txt,data/reports/ADVANCED_MICRO_DEVICES_INC/f_4rkkWAXSpYBZx4gvwPveQq_blocks.txt,2024-10,2024-10-31,00790310,"Advanced Micro Devices, Inc.",AMD,Information Technology,66.5787,-0.313,12.3931710480898,2.76058,2007849,US0079031078,-0.1219529999999999,Quarterly
f_5ImZeqUUtqwQGvC4cs4tzQ,ABERCROMBIE & FITCH CO,US0028962076,2024-04-01,data/reports/ABERCROMBIE_&_FITCH_CO/f_5ImZeqUUtqwQGvC4cs4tzQ_file.pdf,data/reports/ABERCROMBIE_&_FITCH_CO/f_5ImZeqUUtqwQGvC4cs4tzQ_pages.txt,data/reports/ABERCROMBIE_&_FITCH_CO/f_5ImZeqUUtqwQGvC4cs4tzQ_blocks.txt,2024-04,2024-04-30,00289620,Abercrombie & Fitch Co. Class A,ANF,Consumer Discretionary,432.413,0.054,8.76379223577213,1.03575,2004185,US0028962076,-0.0303997999999999,Annual
f_5Rxm9KtwX4AsJuT7cvtBRw,ABERCROMBIE & FITCH CO,US0028962076,2024-06-07,data/reports/ABERCROMBIE_&_FITCH_CO/f_5Rxm9KtwX4AsJuT7cvtBRw_file.pdf,data/reports/ABERCROMBIE_&_FITCH_CO/f_5Rxm9KtwX4AsJuT7cvtBRw_pages.txt,data/reports/ABERCROMBIE_&_FITCH_CO/f_5Rxm9KtwX4AsJuT7cvtBRw_blocks.txt,2024-06,2024-06-28,00289620,Abercrombie & Fitch Co. Class A,ANF,Consumer Discretionary,315.232,-0.131,9.08445987753197,1.37598,2004185,US0028962076,0.0287499,Quarterly
f_5ULNvxMbOQqhDbbS3nKDpB,ALBEMARLE CORP,US0126531013,2024-02-15,data/reports/ALBEMARLE_CORP/f_5ULNvxMbOQqhDbbS3nKDpB_file.pdf,data/reports/ALBEMARLE_CORP/f_5ULNvxMbOQqhDbbS3nKDpB_pages.txt,data/reports/ALBEMARLE_CORP/f_5ULNvxMbOQqhDbbS3nKDpB_blocks.txt,2024-02,2024-02-29,01265310,Albemarle Corporation,ALB,Materials,-51.1421,0.915,9.64886835107702,2.08322,2046853,US0126531013,0.201412,Annual
f_6LMFIfH9,ADVANCED MICRO DEVICES INC,US0079031078,2023-11-01,data/reports/ADVANCED_MICRO_DEVICES_INC/f_6LMFIfH9_file.pdf,data/reports/ADVANCED_MICRO_DEVICES_INC/f_6LMFIfH9_pages.txt,data/reports/ADVANCED_MICRO_DEVICES_INC/f_6LMFIfH9_blocks.txt,2023-11,2023-11-30,00790310,"Advanced Micro Devices, Inc.",AMD,Information Technology,23.8954,-0.369,12.2064702488219,2.00276,2007849,US0079031078,0.2300509999999999,Quarterly
f_6MqQ2u84nS7WEvWnltNVx4,ABERCROMBIE & FITCH CO,US0028962076,2024-09-06,data/reports/ABERCROMBIE_&_FITCH_CO/f_6MqQ2u84nS7WEvWnltNVx4_file.pdf,data/reports/ABERCROMBIE_&_FITCH_CO/f_6MqQ2u84nS7WEvWnltNVx4_pages.txt,data/reports/ABERCROMBIE_&_FITCH_CO/f_6MqQ2u84nS7WEvWnltNVx4_blocks.txt,2024-09,2024-09-30,00289620,Abercrombie & Fitch Co. Class A,ANF,Consumer Discretionary,161.788,0.321,8.90664621188085,2.09752,2004185,US0028962076,-0.0519754,Quarterly
f_6fbE5LaooqUylIqMHpvLNa,ALBEMARLE CORP,US0126531013,2024-11-06,data/reports/ALBEMARLE_CORP/f_6fbE5LaooqUylIqMHpvLNa_file.pdf,data/reports/ALBEMARLE_CORP/f_6fbE5LaooqUylIqMHpvLNa_pages.txt,data/reports/ALBEMARLE_CORP/f_6fbE5LaooqUylIqMHpvLNa_blocks.txt,2024-11,2024-11-29,01265310,Albemarle Corporation,ALB,Materials,-20.5169,-0.0669999,9.4487276208406,1.32192,2046853,US0126531013,0.136915,Quarterly
f_6sbRobLAUPVjqIV7OO5SUa,AFFILIATED MANAGERS GROUP INC,US0082521081,2024-05-07,data/reports/AFFILIATED_MANAGERS_GROUP_INC/f_6sbRobLAUPVjqIV7OO5SUa_file.pdf,data/reports/AFFILIATED_MANAGERS_GROUP_INC/f_6sbRobLAUPVjqIV7OO5SUa_pages.txt,data/reports/AFFILIATED_MANAGERS_GROUP_INC/f_6sbRobLAUPVjqIV7OO5SUa_blocks.txt,2024-05,2024-05-31,00825210,"Affiliated Managers Group, Inc.",AMG,Financials,12.2531,2.631,8.54022113246238,1.25269,2127899,US0082521081,0.0417049,Quarterly
f_7FHZnjfkhfLll2sLtu5UVK,ALBEMARLE CORP,US0126531013,2024-05-01,data/reports/ALBEMARLE_CORP/f_7FHZnjfkhfLll2sLtu5UVK_file.pdf,data/reports/ALBEMARLE_CORP/f_7FHZnjfkhfLll2sLtu5UVK_pages.txt,data/reports/ALBEMARLE_CORP/f_7FHZnjfkhfLll2sLtu5UVK_blocks.txt,2024-05,2024-05-31,01265310,Albemarle Corporation,ALB,Materials,-37.2117,0.711,9.58517790929596,1.98862,2046853,US0126531013,0.0189511,Quarterly
f_8Ps9fFeIDwFgB9OvYYDIKE,ADVANCED MICRO DEVICES INC,US0079031078,2024-05-01,data/reports/ADVANCED_MICRO_DEVICES_INC/f_8Ps9fFeIDwFgB9OvYYDIKE_file.pdf,data/reports/ADVANCED_MICRO_DEVICES_INC/f_8Ps9fFeIDwFgB9OvYYDIKE_pages.txt,data/reports/ADVANCED_MICRO_DEVICES_INC/f_8Ps9fFeIDwFgB9OvYYDIKE_blocks.txt,2024-05,2024-05-31,00790310,"Advanced Micro Devices, Inc.",AMD,Information Technology,33.9819,-0.555,12.5043991146576,1.56857,2007849,US0079031078,0.0537946,Quarterly
f_8XX56H7x,ADVANCED MICRO DEVICES INC,US0079031078,2023-05-03,data/reports/ADVANCED_MICRO_DEVICES_INC/f_8XX56H7x_file.pdf,data/reports/ADVANCED_MICRO_DEVICES_INC/f_8XX56H7x_pages.txt,data/reports/ADVANCED_MICRO_DEVICES_INC/f_8XX56H7x_blocks.txt,2023-05,2023-05-31,00790310,"Advanced Micro Devices, Inc.",AMD,Information Technology,-12.2619,-0.382,12.214685544476,2.40729,2007849,US0079031078,0.3227029999999999,Quarterly
